rank,feature_value,p_num,p_den,A_num,A_den,s_bits,g_bits
2560,18.47.-4.-12,1601,23104,2199754944,752449187,3.851097434370914,1.54767674943578
2561,19.44.5.-26,801,11552,366810656,125486529,3.850196594478461,1.5475030514914407
2562,19.49.-5.-11,1603,23104,2201972928,753389161,3.849296316732623,1.547329549386873
2563,21.47.5.-27,6413,92416,1258428672,430575233,3.8490713350493775,1.5472862044217408
2564,21.52.-5.-12,3207,46208,1468351616,502416103,3.848846388445524,1.5472428716706392
2565,22.51.12.-41,401,5776,550770480,188464787,3.8483966004322507,1.5471562427898051
2566,22.63.-12.-5,3209,46208,4407272832,1508188283,3.847946952605364,1.5470696627029545
2567,23.49.3.-24,1605,23104,104961472,35920435,3.8474974448775057,1.5469831313687186
2568,23.52.-3.-15,169,2432,232078464,79427803,3.8470480771614013,1.5468966487457745
2569,3.-7.23.-36,803,11552,1102649952,377399561,3.8465988493698564,1.546810214792847
2570,3.16.-23.33,3213,46208,1470569600,503356077,3.846149761415759,1.5467238294687078
2571,5.13.13.-28,6427,92416,1260646656,431515207,3.8459252698505524,1.5466806550295624
2572,5.15.9.-22,6431,92416,8828962560,3022486397,3.8450276527484033,1.5465080786391656
2573,5.24.-9.5,6435,92416,2944466176,1008122115,3.844130593779107,1.546335696188237
2574,5.26.-13.11,1609,23104,2208626880,756209083,3.843906416163725,1.546292630840097
2575,7.-1.11.-17,805,11552,1104867936,378339535,3.843010053885192,1.546120490352389
2576,7.-2.-3.8,3221,46208,4420580736,1513828127,3.842562081504356,1.5460344925799165
2577,7.-4.-3.9,1611,23104,736948288,252383019,3.8421142481806023,1.5459485430672693
2578,7.-5.3.-1,3223,46208,4422798720,1514768101,3.841666553827626,1.545862641773683
2579,7.-7.3.0,403,5776,78998352,27057823,3.8412189983592038,1.545776788658439
2580,7.10.-11.16,1613,23104,2213062848,758089031,3.840324303731528,1.5456052268003357
2581,7.21.15.-35,6453,92416,2951120128,1010942037,3.840100716742954,1.545562366383779
2582,7.22.13.-32,6457,92416,8857796352,3034706059,3.8392067151398215,1.545391044757382
2583,7.35.-13.7,6461,92416,8862232320,3036586007,3.8383132671837927,1.5452199149518808
2584,7.36.-15.10,3231,46208,211031936,72310857,3.8380899916218074,1.5451771624346318
2585,8.11.14.-28,101,1444,138524364,47468687,3.8376435441353762,1.545091693285777
2586,8.25.-14.14,3233,46208,4433888640,1519467971,3.8371972347610854,1.5450062719508626
2587,8.27.-18.20,1617,23104,739166272,253322993,3.8367510634135096,1.5449208983896274
2588,8.32.4.-21,809,11552,1109303904,380219483,3.8358591344571935,1.544750294427377
2589,8.36.-4.-9,1619,23104,317102400,108701279,3.834967756584605,1.5445798810778424
2590,8.9.18.-34,3239,46208,4440542592,1522287893,3.8345222740919844,1.5444947457826714
2591,9.13.-11.15,341,4864,467483904,160265567,3.834299584419413,1.544452195962482
2592,9.2.11.-18,405,5776,185068816,63448245,3.834076929115184,1.544409658020563
2593,-7.-30.-13.36,6485,92416,1269834828,435409385,3.832964167748109,1.5441964432095878
2594,-7.-43.13.-3,3245,46208,4447192212,1525107815,3.8318522640006702,1.5439835254841208
2595,7.30.13.-36,6495,92416,2966641684,1017521855,3.8307412165519272,1.5437709042213583
2596,7.43.-13.3,1625,23104,445273284,152745775,3.8296310240839917,1.5435585788002433
2597,-7.-18.-5.16,3253,46208,4456052596,1528867711,3.828299919846039,1.5433026819009905
2598,-7.-23.5.1,407,5776,557421544,191284709,3.826970042620924,1.5430472112840743
2599,7.18.5.-16,3259,46208,637527444,218812519,3.825641390148607,1.54279216588121
2600,7.23.-5.-1,1631,23104,2233005932,766548797,3.824313960175287,1.5425375446276948
2601,-16.-27.-6.20,3265,46208,4469327649,1534507555,3.822987750453378,1.5422820646276443
2602,-16.-33.6.2,43,608,16814449,5774126,3.8216627587414878,1.5420270085599213
2603,16.27.6.-20,3271,46208,4475959219,1537327477,3.8203389828043925,1.541772375366242
2604,16.33.-6.-2,1637,23104,2239637502,769368719,3.8190164204130177,1.5415181639918558
2605,-27.-69.-7.40,3275,46208,4480379664,1539207425,3.818575835574996,1.5414333266845144
2606,-27.-76.7.19,819,11552,373457027,128306451,3.8181353852461624,1.5413485361858394
2607,-7.-24.27.-37,3277,46208,4482588984,1540147399,3.817695069344411,1.541263792456956
2608,-7.3.-27.44,1639,23104,2241846822,770308693,3.817254887787712,1.5411790954590319
2609,27.69.7.-40,3279,46208,213561824,73385113,3.8168148404941102,1.5410944451532775
2610,27.76.-7.-19,205,2888,1121475741,385389340,3.816374927381725,1.5410098415009472
2611,7.-3.27.-44,3281,46208,4487007624,1542027347,3.815935148368751,1.540925284463338
2612,7.24.-27.37,1641,23104,748018714,257082889,3.8154955033734583,1.54084077400179
2613,-16.-32.-4.19,821,11552,1122580040,385859327,3.814616615109366,1.5406714287097414
2614,-16.-36.4.7,1643,23104,2246264018,772188641,3.8137382619370963,1.5405022697152515
2615,16.32.4.-19,411,5776,187280663,64388219,3.812860443205488,1.5403332967099082
2616,16.36.-4.-7,1645,23104,2248471894,773128615,3.8119831582645674,1.540164509385982
