rank,feature_value,p_num,p_den,A_num,A_den,s_bits,g_bits
266,A=89|t=53,1191,5776,494332462,186584839,2.277897329023057,1.4056498846114254
267,A=58|t=73,1201,5776,1491626730,564454387,2.265834591181537,1.4019576475346998
268,A=61|t=68,1205,5776,1495057674,566334335,2.261037595769847,1.400475236057641
269,A=26|t=74,1207,5776,1496770258,567274309,2.2586450661321495,1.3997343633801165
270,A=52|t=74,1211,5776,1500195426,569154257,2.253871877192842,1.3982588265064737
271,A=65|t=117,1217,5776,1505301410,571974179,2.2467415741734427,1.3960304650192565
272,A=40|t=58,1223,5776,1510387178,574794101,2.239646338359784,1.3938012616320004
273,A=68|t=130,1229,5776,1515392082,577614023,2.232585826514509,1.3915134421384416
274,A=106|t=89,1237,5776,1522046034,581373919,2.2232252419108014,1.3884737362108557
275,A=113|t=117,1241,5776,217910430,83321981,2.2185676267568146,1.386966205514569
276,A=117|t=100,1249,5776,1532026962,587013763,2.2092972652792136,1.383975453376133
277,A=50|t=106,1251,5776,170410050,65328193,2.206988952721351,1.383232781613678
278,A=58|t=53,1259,5776,1540344402,591713633,2.1977924591681544,1.3802819157175863
279,A=5|t=16,1261,5776,1542007890,592653607,2.195502466558951,1.3795491144309988
280,A=85|t=89,1265,5776,1545334866,594533555,2.1909333573054983,1.3780893545524895
281,A=5|t=10,1281,5776,1558550354,602053347,2.1728002665455244,1.3722415339367227
282,A=5|t=4,1291,5776,223829386,86679031,2.1615817415799805,1.3686445260757216
283,A=85|t=90,1303,5776,1576694214,612393061,2.1482336583190365,1.3643730482940992
284,A=82|t=64,1307,5776,1579988700,614273009,2.1438116010917376,1.3629623422031827
285,A=29|t=65,69,304,27776860,10809701,2.1394030566654165,1.3615569027110248
286,A=65|t=68,1323,5776,227593172,88827543,2.1262576806084943,1.3573782846775786
287,A=145|t=128,1331,5776,1599728180,625552697,2.1175601709752794,1.3546234601672387
288,A=40|t=74,1333,5776,228767144,89498953,2.1153939617981976,1.3539371539373228
289,A=17|t=25,1341,5776,1607931544,630252567,2.106761504982697,1.3512039923326877
290,A=81|t=64,1345,5776,230171434,90304645,2.1024645694431845,1.349836692681146
291,A=2|t=5,1357,5776,231557674,91110337,2.089650021468317,1.3456849192541704
292,A=68|t=50,1361,5776,232019754,91378901,2.0854036753831764,1.3443146439395608
293,A=13|t=18,1369,5776,1630584294,643412203,2.0769482956292715,1.341573820354448
294,A=40|t=29,1377,5776,545659442,215724033,2.0685421827522066,1.3388139038045226
295,A=29|t=45,1385,5776,328671006,130186399,2.0601847659506203,1.336065460133153
296,A=2|t=4,1393,5776,235675962,93527413,2.051875484285918,1.333343429212627
297,A=4|t=13,1397,5776,1652920086,656571839,2.0477387214777076,1.3319921983337197
298,A=100|t=29,1405,5776,1659244806,660331735,2.0395006117788825,1.3292638706458262
299,A=65|t=145,1411,5776,1663934918,663151657,2.033352754289907,1.3271882610508337
300,A=13|t=17,1419,5776,1670172998,666911553,2.0251961528266196,1.3244301996521273
301,A=97|t=52,1423,5776,1673292038,668791501,2.0211350803606885,1.3230608406016027
302,A=9|t=18,1427,5776,1676411078,670671449,2.0170854074114075,1.3216978683448821
303,A=13|t=20,1437,5776,561375938,225123773,2.0070106804298344,1.3182488146165838
304,A=25|t=50,1449,5776,1693369414,681011163,1.9950131473302417,1.3141463842300176
305,A=5|t=8,1459,5776,1701051494,685711033,1.9850908589692802,1.3107541744549336
306,A=61|t=53,1461,5776,1702559030,686651007,1.9831145640836725,1.31005588411071
307,A=50|t=130,77,304,1830346,738551,1.9811409727486842,1.3093469409753913
