rank,feature_value,p_num,p_den,A_num,A_den,s_bits,g_bits
9641,A=15.0|t=0.14,5659,18496,2513720266,1453655625,1.7085942604179114,0.7901385801217143
9642,A=15.0|t=0.3,1415,4624,628514021,363478125,1.7083393447814341,0.7900763870449675
9643,A=15.0|t=14.0,333,1088,5477978,3168125,1.708084474179077,0.7900142132609174
9644,A=15.0|t=3.0,2831,9248,251472772,145442625,1.7078296485949318,0.7899520587605305
9645,A=2.0|t=0.14,5663,18496,2515063538,1454683125,1.707574868013097,0.7898899235347792
9646,A=2.0|t=0.3,177,578,209616613,121245000,1.7073201324176814,0.7898278075746414
9647,A=2.0|t=14.0,5665,18496,2515735174,1455196875,1.7070654417928008,0.7897657108711009
9648,A=2.0|t=3.0,2833,9248,1258035496,727726875,1.7068107961225802,0.7897036334151467
9649,A=15.8|t=11.7,5667,18496,7549219852,4367131875,1.706556195391153,0.7896414647389823
9650,A=15.9|t=11.10,1417,4624,13777786,7970625,1.7063016395826602,0.7895793153218693
9651,A=2.8|t=6.7,5669,18496,839025956,485408125,1.7060471286812524,0.7895171851548021
9652,A=2.9|t=6.10,2835,9248,755224048,436944375,1.7057926626710878,0.7894550742287805
9653,A=8.15|t=7.11,5671,18496,7553247356,4370214375,1.7055382415363325,0.7893929825348106
9654,A=8.2|t=7.6,709,2312,314760593,182124375,1.7052838652611626,0.7893309100639037
9655,A=9.15|t=10.11,5673,18496,7555261108,4371755625,1.7050295338297612,0.7892688568070766
9656,A=9.2|t=10.6,2837,9248,3778133992,2186263125,1.70477524722632,0.789206822755352
9657,A=10.13|t=3.11,11351,36992,335901232,194385875,1.7043939013390237,0.7891136973339924
9658,A=10.4|t=3.6,5677,18496,1079898208,624976875,1.7040126562258018,0.7890206151177527
9659,A=13.10|t=11.3,11357,36992,15121594384,8751988125,1.7036315118334067,0.7889275760763788
9660,A=13.7|t=11.14,355,1156,157548061,91190625,1.7032504681086345,0.7888345801796454
