rank,feature_value,p_num,p_den,A_num,A_den,s_bits,g_bits
398,A=0.14|t=3.1,375,18496,1,1,5.624178897117436,0.0
399,A=0.14|t=3.13,751,36992,1,1,5.622256584986407,0.0
400,A=0.14|t=3.14,753,36992,1,1,5.61841962782875,0.0
401,A=0.14|t=3.15,377,18496,1,1,5.616504969232015,0.0
402,A=0.14|t=3.16,189,9248,1,1,5.612683258279606,0.0
403,A=0.14|t=3.2,757,36992,1,1,5.6107761925149475,0.0
404,A=0.14|t=3.3,759,36992,1,1,5.606969607085213,0.0
405,A=0.14|t=3.4,95,4624,1,1,5.605070074169731,0.0
406,A=0.14|t=4.0,381,18496,1,1,5.601278495007357,0.0
407,A=0.14|t=4.1,763,36992,1,1,5.5993864356661485,0.0
408,A=0.14|t=4.13,1527,73984,1,1,5.598441335703828,0.0
409,A=0.14|t=4.14,1529,73984,1,1,5.596552991139874,0.0
410,A=0.14|t=4.15,45,2176,1,1,5.595609744920664,0.0
411,A=0.14|t=4.16,383,18496,1,1,5.593725100575722,0.0
412,A=0.14|t=4.2,1533,73984,1,1,5.592783700841901,0.0
413,A=0.14|t=4.3,1535,73984,1,1,5.590902742243137,0.0
414,A=0.14|t=4.4,6,289,1,1,5.589963181779523,0.0
415,A=0.15|t=0.0,97,4624,1,1,5.575012840313551,0.0
416,A=0.15|t=0.1,23,1088,1,1,5.563900885193326,0.0
417,A=0.15|t=0.14,49,2312,1,1,5.560215838385471,0.0
418,A=0.15|t=0.15,197,9248,1,1,5.552873863044303,0.0
419,A=0.15|t=0.16,397,18496,1,1,5.541930485357721,0.0
420,A=0.15|t=0.2,399,18496,1,1,5.534680746278333,0.0
421,A=0.15|t=0.3,25,1156,1,1,5.531069492725954,0.0
422,A=0.15|t=1.0,403,18496,1,1,5.5202896539727115,0.0
423,A=0.15|t=1.1,1621,73984,1,1,5.5122573069831375,0.0
424,A=0.15|t=1.14,203,9248,1,1,5.509589765315503,0.0
425,A=0.15|t=1.15,815,36992,1,1,5.504269433382239,0.0
426,A=0.15|t=1.16,1639,73984,1,1,5.49632554340122,0.0
427,A=0.15|t=1.2,1645,73984,1,1,5.491053813878075,0.0
428,A=0.15|t=1.3,103,4624,1,1,5.488425155317461,0.0
429,A=0.15|t=14.0,413,18496,1,1,5.484927711081234,0.0
430,A=0.15|t=14.1,1655,73984,1,1,5.482310180806099,0.0
431,A=0.15|t=14.14,207,9248,1,1,5.481438725001354,0.0
432,A=0.15|t=14.15,829,36992,1,1,5.479697391004929,0.0
433,A=0.15|t=14.16,1661,73984,1,1,5.477089324538302,0.0
434,A=0.15|t=14.2,1663,73984,1,1,5.47535322921341,0.0
435,A=0.15|t=14.3,13,578,1,1,5.4744859643595865,0.0
436,A=0.15|t=15.0,209,9248,1,1,5.467566550419797,0.0
437,A=0.15|t=15.1,839,36992,1,1,5.462398682060855,0.0
438,A=0.15|t=15.14,105,4624,1,1,5.460680164834556,0.0
439,A=0.15|t=15.15,421,18496,1,1,5.457249259434283,0.0
440,A=0.15|t=15.16,845,36992,1,1,5.452118151331132,0.0
441,A=0.15|t=15.2,847,36992,1,1,5.44870752316848,0.0
442,A=0.15|t=15.3,53,2312,1,1,5.447005227937479,0.0
443,A=0.15|t=16.0,427,18496,1,1,5.436833422880189,0.0
444,A=0.15|t=16.1,101,4352,1,1,5.4292513584985445,0.0
445,A=0.15|t=16.14,215,9248,1,1,5.4267328329112186,0.0
446,A=0.15|t=16.15,863,36992,1,1,5.421708933321724,0.0
447,A=0.15|t=16.16,1735,73984,1,1,5.414205735035056,0.0
448,A=0.15|t=16.2,1741,73984,1,1,5.4092251948495775,0.0
449,A=0.15|t=16.3,109,4624,1,1,5.406741357723752,0.0
450,A=0.15|t=2.0,219,9248,1,1,5.400138622899505,0.0
451,A=0.15|t=2.1,879,36992,1,1,5.395206327357275,0.0
452,A=0.15|t=2.14,55,2312,1,1,5.393565968976019,0.0
453,A=0.15|t=2.15,441,18496,1,1,5.390290836943159,0.0
454,A=0.15|t=2.16,885,36992,1,1,5.385392037530319,0.0
455,A=0.15|t=2.2,887,36992,1,1,5.382135388199615,0.0
456,A=0.15|t=2.3,111,4624,1,1,5.380509816150573,0.0
457,A=0.15|t=3.0,445,18496,1,1,5.377264156646919,0.0
458,A=0.15|t=3.1,1783,73984,1,1,5.374834694875684,0.0
459,A=0.15|t=3.14,223,9248,1,1,5.374025782580374,0.0
460,A=0.15|t=3.15,893,36992,1,1,5.372409317379456,0.0
461,A=0.15|t=3.16,1789,73984,1,1,5.369988010448771,0.0
462,A=0.15|t=3.2,1791,73984,1,1,5.368376060514717,0.0
463,A=0.15|t=3.3,7,289,1,1,5.3675707604430745,0.0
464,A=0.16|t=0.0,457,18496,1,1,5.338875327442609,0.0
465,A=0.16|t=0.1,463,18496,1,1,5.3200572992404425,0.0
466,A=0.16|t=0.15,929,36992,1,1,5.315390896118026,0.0
467,A=0.16|t=0.16,941,36992,1,1,5.296874769772142,0.0
468,A=0.16|t=0.2,59,2312,1,1,5.2922826331388375,0.0
469,A=0.16|t=1.0,239,9248,1,1,5.27405887451993,0.0
470,A=0.16|t=1.1,241,9248,1,1,5.262036346270717,0.0
471,A=0.16|t=1.15,483,18496,1,1,5.259046303664905,0.0
472,A=0.16|t=1.16,487,18496,1,1,5.2471477204183365,0.0
473,A=0.16|t=1.2,61,2312,1,1,5.244188344937792,0.0
474,A=0.16|t=15.0,979,36992,1,1,5.239760632896984,0.0
475,A=0.16|t=15.1,981,36992,1,1,5.23681635628144,0.0
476,A=0.16|t=15.15,1963,73984,1,1,5.236081225034508,0.0
477,A=0.16|t=15.16,1967,73984,1,1,5.233144440222149,0.0
478,A=0.16|t=15.2,123,4624,1,1,5.232411177161439,0.0
479,A=0.16|t=16.0,249,9248,1,1,5.214923750432598,0.0
480,A=0.16|t=16.1,251,9248,1,1,5.203382128549907,0.0
481,A=0.16|t=16.15,503,18496,1,1,5.200511092695152,0.0
482,A=0.16|t=16.16,507,18496,1,1,5.189083745497339,0.0
483,A=0.16|t=16.2,127,4624,1,1,5.186240995728513,0.0
484,A=0.16|t=2.0,1019,36992,1,1,5.181987346334865,0.0
485,A=0.16|t=2.1,1021,36992,1,1,5.179158531622877,0.0
486,A=0.16|t=2.15,2043,73984,1,1,5.178452193767451,0.0
487,A=0.16|t=2.16,2047,73984,1,1,5.175630295477268,0.0
488,A=0.16|t=2.2,8,289,1,1,5.174925682500679,0.0
489,A=0.1|t=0.0,521,18496,1,1,5.149786120222171,0.0
490,A=0.1|t=0.1,31,1088,1,1,5.133266530863464,0.0
491,A=0.1|t=0.15,1057,36992,1,1,5.129166021117996,0.0
492,A=0.1|t=0.16,1069,36992,1,1,5.1128795447801885,0.0
493,A=0.1|t=0.2,67,2312,1,1,5.108836492042906,0.0
494,A=0.1|t=1.0,271,9248,1,1,5.092776641146807,0.0
495,A=0.1|t=1.1,273,9248,1,1,5.082168541580827,0.0
496,A=0.1|t=1.15,547,18496,1,1,5.079528659708123,0.0
497,A=0.1|t=1.16,551,18496,1,1,5.069017173929521,0.0
498,A=0.1|t=1.2,69,2312,1,1,5.06640122572251,0.0
499,A=0.1|t=15.0,1107,36992,1,1,5.062486175719127,0.0
500,A=0.1|t=15.1,1109,36992,1,1,5.059882032338969,0.0
501,A=0.1|t=15.15,2219,73984,1,1,5.059231730303668,0.0
502,A=0.1|t=15.16,2223,73984,1,1,5.056633449473689,0.0
503,A=0.1|t=15.2,139,4624,1,1,5.0559846097771715,0.0
504,A=0.1|t=16.0,281,9248,1,1,5.0404993622797525,0.0
505,A=0.1|t=16.1,283,9248,1,1,5.030267439668797,0.0
506,A=0.1|t=16.15,567,18496,1,1,5.02772075755845,0.0
507,A=0.1|t=16.16,571,18496,1,1,5.017578747137836,0.0
508,A=0.1|t=16.2,143,4624,1,1,5.015054345722289,0.0
509,A=0.1|t=2.0,1147,36992,1,1,5.011276006484854,0.0
510,A=0.1|t=2.1,1149,36992,1,1,5.008762599854566,0.0
511,A=0.1|t=2.15,2299,73984,1,1,5.008134931782498,0.0
512,A=0.1|t=2.16,2303,73984,1,1,5.005626986707833,0.0
513,A=0.1|t=2.2,9,289,1,1,5.005000681058367,0.0
514,A=0.2|t=0.0,145,4624,1,1,4.995016592485745,0.0
515,A=0.2|t=0.1,583,18496,1,1,4.987573609300182,0.0
516,A=0.2|t=0.14,73,2312,1,1,4.9851011236206615,0.0
517,A=0.2|t=0.15,293,9248,1,1,4.980168828078431,0.0
518,A=0.2|t=0.16,589,18496,1,1,4.972801858670218,0.0
519,A=0.2|t=0.2,591,18496,1,1,4.967911362323147,0.0
520,A=0.2|t=0.3,37,1156,1,1,4.965472316871729,0.0
521,A=0.2|t=1.0,35,1088,1,1,4.958179824305373,0.0
522,A=0.2|t=1.1,2389,73984,1,1,4.952734544044347,0.0
523,A=0.2|t=1.14,299,9248,1,1,4.950924008302573,0.0
524,A=0.2|t=1.15,1199,36992,1,1,4.947309739086455,0.0
525,A=0.2|t=1.16,2407,73984,1,1,4.941905256026182,0.0
526,A=0.2|t=1.2,2413,73984,1,1,4.9383134822849275,0.0
527,A=0.2|t=1.3,151,4624,1,1,4.9365209431756,0.0
528,A=0.2|t=14.0,605,18496,1,1,4.934134350338722,0.0
529,A=0.2|t=14.1,2423,73984,1,1,4.932346993049332,0.0
530,A=0.2|t=14.14,303,9248,1,1,4.9317516990277275,0.0
531,A=0.2|t=14.15,1213,36992,1,1,4.930561847380169,0.0
532,A=0.2|t=14.16,2429,73984,1,1,4.928778907864814,0.0
533,A=0.2|t=14.2,143,4352,1,1,4.92759150447195,0.0
534,A=0.2|t=14.3,19,578,1,1,4.926998169057094,0.0
535,A=0.2|t=15.0,305,9248,1,1,4.922260250050431,0.0
536,A=0.2|t=15.1,1223,36992,1,1,4.918716993973292,0.0
537,A=0.2|t=15.14,9,272,1,1,4.917537839808027,0.0
538,A=0.2|t=15.15,613,18496,1,1,4.915182418809898,0.0
539,A=0.2|t=15.16,1229,36992,1,1,4.911656482128017,0.0
540,A=0.2|t=15.2,1231,36992,1,1,4.9093106360162215,0.0
541,A=0.2|t=15.3,77,2312,1,1,4.908139141805777,0.0
542,A=0.2|t=16.0,619,18496,1,1,4.901130083286414,0.0
543,A=0.2|t=16.1,2485,73984,1,1,4.8958955460510305,0.0
544,A=0.2|t=16.14,311,9248,1,1,4.894154912370076,0.0
545,A=0.2|t=16.15,1247,36992,1,1,4.890679932671008,0.0
546,A=0.2|t=16.16,2503,73984,1,1,4.885483106812347,0.0
547,A=0.2|t=16.2,2509,73984,1,1,4.882028927091507,0.0
548,A=0.2|t=16.3,157,4624,1,1,4.880304933609052,0.0
549,A=0.2|t=2.0,315,9248,1,1,4.8757176641134,0.0
550,A=0.2|t=2.1,1263,36992,1,1,4.872286758713127,0.0
551,A=0.2|t=2.14,79,2312,1,1,4.871144934323576,0.0
552,A=0.2|t=2.15,633,18496,1,1,4.868863993072337,0.0
553,A=0.2|t=2.16,1269,36992,1,1,4.865449328659572,0.0
554,A=0.2|t=2.2,1271,36992,1,1,4.8631773674957195,0.0
555,A=0.2|t=2.3,159,4624,1,1,4.862042727216323,0.0
556,A=0.2|t=3.0,637,18496,1,1,4.859776120244379,0.0
557,A=0.2|t=3.1,2551,73984,1,1,4.858078498898206,0.0
558,A=0.2|t=3.14,319,9248,1,1,4.857513068735809,0.0
559,A=0.2|t=3.15,1277,36992,1,1,4.856382872797955,0.0
560,A=0.2|t=3.16,2557,73984,1,1,4.85468923725903,0.0
561,A=0.2|t=3.2,2559,73984,1,1,4.853561250461232,0.0
562,A=0.2|t=3.3,10,289,1,1,4.8529975876133165,0.0
563,A=0.3|t=0.0,161,4624,1,1,4.844008804386062,0.0
564,A=0.3|t=0.1,19,544,1,1,4.839535327806754,0.0
565,A=0.3|t=0.13,647,18496,1,1,4.837303780508171,0.0
566,A=0.3|t=0.14,649,18496,1,1,4.83285101450154,0.0
567,A=0.3|t=0.15,325,9248,1,1,4.830629774584862,0.0
568,A=0.3|t=0.16,163,4624,1,1,4.826197528269601,0.0
569,A=0.3|t=0.2,653,18496,1,1,4.8239865009542475,0.0
570,A=0.3|t=0.3,655,18496,1,1,4.819574586075866,0.0
571,A=0.3|t=0.4,41,1156,1,1,4.817373677882595,0.0
572,A=0.3|t=1.0,329,9248,1,1,4.812981908765438,0.0
573,A=0.3|t=1.1,659,18496,1,1,4.810791027492627,0.0
574,A=0.3|t=1.13,1319,36992,1,1,4.809696833249134,0.0
575,A=0.3|t=1.14,1321,36992,1,1,4.8075109312538515,0.0
576,A=0.3|t=1.15,661,18496,1,1,4.8064192209929875,0.0
577,A=0.3|t=1.16,331,9248,1,1,4.804238275693461,0.0
578,A=0.3|t=1.2,1325,36992,1,1,4.803149038162755,0.0
579,A=0.3|t=1.3,1327,36992,1,1,4.800973027130485,0.0
580,A=0.3|t=1.4,83,2312,1,1,4.799886251153754,0.0
581,A=0.3|t=13.0,665,18496,1,1,4.797715152112127,0.0
582,A=0.3|t=13.1,1331,36992,1,1,4.796630826588787,0.0
583,A=0.3|t=13.13,2663,73984,1,1,4.796088969290064,0.0
584,A=0.3|t=13.14,2665,73984,1,1,4.795005864854141,0.0
585,A=0.3|t=13.15,1333,36992,1,1,4.794464617411705,0.0
586,A=0.3|t=13.16,667,18496,1,1,4.793382731316094,0.0
587,A=0.3|t=13.2,157,4352,1,1,4.792842092358713,0.0
588,A=0.3|t=13.3,2671,73984,1,1,4.791761421865568,0.0
589,A=0.3|t=13.4,167,4624,1,1,4.791221390026626,0.0
590,A=0.3|t=14.0,335,9248,1,1,4.786908397155544,0.0
591,A=0.3|t=14.1,671,18496,1,1,4.784756726300495,0.0
592,A=0.3|t=14.13,79,2176,1,1,4.783682093073236,0.0
593,A=0.3|t=14.14,1345,36992,1,1,4.781535225056692,0.0
594,A=0.3|t=14.15,673,18496,1,1,4.7804629878903615,0.0
595,A=0.3|t=14.16,337,9248,1,1,4.77832090131882,0.0
596,A=0.3|t=14.2,1349,36992,1,1,4.777251049552411,0.0
597,A=0.3|t=14.3,1351,36992,1,1,4.775113723174995,0.0
598,A=0.3|t=14.4,169,4624,1,1,4.774046246218495,0.0
599,A=0.3|t=15.0,677,18496,1,1,4.771913658925682,0.0
600,A=0.3|t=15.1,1355,36992,1,1,4.770848546259445,0.0
601,A=0.3|t=15.13,2711,73984,1,1,4.770316284662967,0.0
602,A=0.3|t=15.14,2713,73984,1,1,4.769252350218813,0.0
603,A=0.3|t=15.15,1357,36992,1,1,4.7687206770818245,0.0
604,A=0.3|t=15.16,679,18496,1,1,4.7676579182559475,0.0
605,A=0.3|t=15.2,2717,73984,1,1,4.767126832278704,0.0
606,A=0.3|t=15.3,2719,73984,1,1,4.766065246475919,0.0
607,A=0.3|t=15.4,5,136,1,1,4.765534746362977,0.0
608,A=0.3|t=16.0,341,9248,1,1,4.761297753476506,0.0
609,A=0.3|t=16.1,683,18496,1,1,4.759183914210588,0.0
610,A=0.3|t=16.13,1367,36992,1,1,4.758128154894619,0.0
611,A=0.3|t=16.14,1369,36992,1,1,4.756018951242779,0.0
612,A=0.3|t=16.15,685,18496,1,1,4.75496550465279,0.0
613,A=0.3|t=16.16,343,9248,1,1,4.752860916327866,0.0
614,A=0.3|t=16.2,1373,36992,1,1,4.751809772353578,0.0
615,A=0.3|t=16.3,1375,36992,1,1,4.749709779201295,0.0
616,A=0.3|t=16.4,43,1156,1,1,4.748660927798581,0.0
617,A=0.3|t=2.0,689,18496,1,1,4.746565509796388,0.0
618,A=0.3|t=2.1,1379,36992,1,1,4.745518940986699,0.0
619,A=0.3|t=2.13,2759,73984,1,1,4.744995941147406,0.0
620,A=0.3|t=2.14,2761,73984,1,1,4.74395050991261,0.0
621,A=0.3|t=2.15,1381,36992,1,1,4.743428078242628,0.0
622,A=0.3|t=2.16,691,18496,1,1,4.74238378211242,0.0
623,A=0.3|t=2.2,2765,73984,1,1,4.74186191737861,0.0
624,A=0.3|t=2.3,2767,73984,1,1,4.740818753890724,0.0
625,A=0.3|t=2.4,173,4624,1,1,4.7402974548639545,0.0
626,A=0.3|t=3.0,347,9248,1,1,4.736133829922418,0.0
627,A=0.3|t=3.1,695,18496,1,1,4.734056514889809,0.0
628,A=0.3|t=3.13,1391,36992,1,1,4.73301897795844,0.0
629,A=0.3|t=3.14,1393,36992,1,1,4.730946139899426,0.0
630,A=0.3|t=3.15,41,1088,1,1,4.729910836632256,0.0
631,A=0.3|t=3.16,349,9248,1,1,4.727842456291026,0.0
632,A=0.3|t=3.2,1397,36992,1,1,4.726809377091215,0.0
633,A=0.3|t=3.3,1399,36992,1,1,4.724745435335926,0.0
634,A=0.3|t=3.4,175,4624,1,1,4.72371457066835,0.0
635,A=0.3|t=4.0,701,18496,1,1,4.721655048490056,0.0
636,A=0.3|t=4.1,1403,36992,1,1,4.720626388880779,0.0
637,A=0.3|t=4.13,2807,73984,1,1,4.720112333988154,0.0
638,A=0.3|t=4.14,2809,73984,1,1,4.719084773374281,0.0
639,A=0.3|t=4.15,1405,36992,1,1,4.718571267392391,0.0
640,A=0.3|t=4.16,703,18496,1,1,4.717544803428144,0.0
641,A=0.3|t=4.2,2813,73984,1,1,4.717031845185979,0.0
642,A=0.3|t=4.3,2815,73984,1,1,4.716006475533087,0.0
643,A=0.3|t=4.4,11,289,1,1,4.715494063863382,0.0
644,A=0.4|t=0.0,177,4624,1,1,4.707320132417681,0.0
645,A=0.4|t=0.1,355,9248,1,1,4.703250468108634,0.0
646,A=0.4|t=0.12,711,18496,1,1,4.701219932881264,0.0
647,A=0.4|t=0.13,713,18496,1,1,4.697167416056791,0.0
648,A=0.4|t=0.14,21,544,1,1,4.695145418471579,0.0
649,A=0.4|t=0.16,179,4624,1,1,4.691109905236423,0.0
650,A=0.4|t=0.3,717,18496,1,1,4.689096373798774,0.0
651,A=0.4|t=0.4,719,18496,1,1,4.685077722061381,0.0
652,A=0.4|t=0.5,45,1156,1,1,4.683072586171004,0.0
653,A=0.4|t=1.0,361,9248,1,1,4.679070655613508,0.0
654,A=0.4|t=1.1,723,18496,1,1,4.677073845549561,0.0
655,A=0.4|t=1.12,1447,36992,1,1,4.676076475968954,0.0
656,A=0.4|t=1.13,1449,36992,1,1,4.674083802943749,0.0
657,A=0.4|t=1.14,725,18496,1,1,4.673088497598382,0.0
658,A=0.4|t=1.16,363,9248,1,1,4.671099944504928,0.0
659,A=0.4|t=1.3,1453,36992,1,1,4.670106694867838,0.0
660,A=0.4|t=1.4,1455,36992,1,1,4.668122244705033,0.0
661,A=0.4|t=1.5,91,2312,1,1,4.667131042301983,0.0
662,A=0.4|t=12.0,729,18496,1,1,4.665150678173742,0.0
663,A=0.4|t=12.1,1459,36992,1,1,4.664161514582788,0.0
664,A=0.4|t=12.12,2919,73984,1,1,4.663667186998411,0.0
665,A=0.4|t=12.13,2921,73984,1,1,4.6626790396715005,0.0
666,A=0.4|t=12.14,1461,36992,1,1,4.6621852196971805,0.0
667,A=0.4|t=12.16,43,1088,1,1,4.661198086548241,0.0
668,A=0.4|t=12.3,2925,73984,1,1,4.66070477314255,0.0
669,A=0.4|t=12.4,2927,73984,1,1,4.659718652091929,0.0
670,A=0.4|t=12.5,183,4624,1,1,4.659225844216636,0.0
671,A=0.4|t=13.0,367,9248,1,1,4.655289429657466,0.0
672,A=0.4|t=13.1,735,18496,1,1,4.653325242776952,0.0
673,A=0.4|t=13.12,1471,36992,1,1,4.652344151245849,0.0
674,A=0.4|t=13.13,1473,36992,1,1,4.65038396746483,0.0
675,A=0.4|t=13.14,737,18496,1,1,4.649404873405609,0.0
676,A=0.4|t=13.16,369,9248,1,1,4.647448676440283,0.0
677,A=0.4|t=13.3,1477,36992,1,1,4.64647157173589,0.0
678,A=0.4|t=13.4,87,2176,1,1,4.644519345401611,0.0
679,A=0.4|t=13.5,185,4624,1,1,4.643544221984366,0.0
680,A=0.4|t=14.0,741,18496,1,1,4.641595950194845,0.0
681,A=0.4|t=14.1,1483,36992,1,1,4.6406228000460485,0.0
682,A=0.4|t=14.12,2967,73984,1,1,4.640136471020412,0.0
683,A=0.4|t=14.13,2969,73984,1,1,4.639164304514023,0.0
684,A=0.4|t=14.14,1485,36992,1,1,4.638678466812551,0.0
685,A=0.4|t=14.16,743,18496,1,1,4.637707281962083,0.0
686,A=0.4|t=14.3,2973,73984,1,1,4.637221934593034,0.0
687,A=0.4|t=14.4,175,4352,1,1,4.63625172941801,0.0
688,A=0.4|t=14.5,93,2312,1,1,4.635766871392647,0.0
689,A=0.4|t=16.0,373,9248,1,1,4.631893862245441,0.0
690,A=0.4|t=16.1,747,18496,1,1,4.6299612497114415,0.0
691,A=0.4|t=16.12,1495,36992,1,1,4.628995913415212,0.0
692,A=0.4|t=16.13,1497,36992,1,1,4.627067176442262,0.0
693,A=0.4|t=16.14,749,18496,1,1,4.626103774041928,0.0
694,A=0.4|t=16.16,375,9248,1,1,4.624178897117436,0.0
695,A=0.4|t=16.3,1501,36992,1,1,4.62321742087999,0.0
696,A=0.4|t=16.4,1503,36992,1,1,4.621296388584314,0.0
697,A=0.4|t=16.5,47,1156,1,1,4.6203368308230415,0.0
698,A=0.4|t=3.0,753,18496,1,1,4.61841962782875,0.0
699,A=0.4|t=3.1,1507,36992,1,1,4.6174619809028545,0.0
700,A=0.4|t=3.12,3015,73984,1,1,4.616983395713231,0.0
701,A=0.4|t=3.13,3017,73984,1,1,4.616026701353976,0.0
702,A=0.4|t=3.14,1509,36992,1,1,4.615548591973996,0.0
703,A=0.4|t=3.16,755,18496,1,1,4.614592848288238,0.0
704,A=0.4|t=3.3,3021,73984,1,1,4.614115213772738,0.0
705,A=0.4|t=3.4,3023,73984,1,1,4.613160418872972,0.0
706,A=0.4|t=3.5,189,4624,1,1,4.612683258279606,0.0
707,A=0.4|t=4.0,379,9248,1,1,4.608871644329587,0.0
708,A=0.4|t=4.1,759,18496,1,1,4.606969607085213,0.0
709,A=0.4|t=4.12,1519,36992,1,1,4.606019527998596,0.0
710,A=0.4|t=4.13,1521,36992,1,1,4.604121244776183,0.0
711,A=0.4|t=4.14,761,18496,1,1,4.6031730389971335,0.0
712,A=0.4|t=4.16,381,9248,1,1,4.601278495007357,0.0
713,A=0.4|t=4.3,1525,36992,1,1,4.600332155163068,0.0
714,A=0.4|t=4.4,1527,36992,1,1,4.598441335703828,0.0
715,A=0.4|t=4.5,191,4624,1,1,4.59749685446493,0.0
716,A=0.4|t=5.0,45,1088,1,1,4.595609744920664,0.0
717,A=0.4|t=5.1,1531,36992,1,1,4.594667115000891,0.0
718,A=0.4|t=5.12,3063,73984,1,1,4.594196030901721,0.0
719,A=0.4|t=5.13,3065,73984,1,1,4.593254323922535,0.0
720,A=0.4|t=5.14,1533,36992,1,1,4.592783700841901,0.0
721,A=0.4|t=5.16,767,18496,1,1,4.591842914997746,0.0
722,A=0.4|t=5.3,3069,73984,1,1,4.591372752034194,0.0
723,A=0.4|t=5.4,3071,73984,1,1,4.590432885524804,0.0
724,A=0.4|t=5.5,12,289,1,1,4.589963181779523,0.0
725,A=0.5|t=0.0,193,4624,1,1,4.5824686452325984,0.0
726,A=0.5|t=0.1,387,9248,1,1,4.578735926356268,0.0
727,A=0.5|t=0.11,775,18496,1,1,4.576873182339079,0.0
728,A=0.5|t=0.12,777,18496,1,1,4.573154894092968,0.0
729,A=0.5|t=0.13,389,9248,1,1,4.571299337514487,0.0
730,A=0.5|t=0.16,195,4624,1,1,4.567595368751068,0.0
731,A=0.5|t=0.4,781,18496,1,1,4.5657469443586995,0.0
732,A=0.5|t=0.5,783,18496,1,1,4.562057185209638,0.0
733,A=0.5|t=0.6,49,1156,1,1,4.560215838385471,0.0
734,A=0.5|t=1.0,393,9248,1,1,4.556540180242072,0.0
735,A=0.5|t=1.1,787,18496,1,1,4.554705856993192,0.0
736,A=0.5|t=1.11,1575,36992,1,1,4.553789569226038,0.0
737,A=0.5|t=1.12,1577,36992,1,1,4.5519587377101685,0.0
738,A=0.5|t=1.13,789,18496,1,1,4.55104419248722,0.0
739,A=0.5|t=1.16,395,9248,1,1,4.549216839436213,0.0
740,A=0.5|t=1.4,93,2176,1,1,4.548304030142308,0.0
741,A=0.5|t=1.5,1583,36992,1,1,4.546480142363498,0.0
742,A=0.5|t=1.6,99,2312,1,1,4.54556906242107,0.0
743,A=0.5|t=11.0,793,18496,1,1,4.543748626796701,0.0
744,A=0.5|t=11.1,1587,36992,1,1,4.542839269665497,0.0
745,A=0.5|t=11.11,3175,73984,1,1,4.542384805953788,0.0
746,A=0.5|t=11.12,3177,73984,1,1,4.541476307787186,0.0
747,A=0.5|t=11.13,1589,36992,1,1,4.5410222731521594,0.0
748,A=0.5|t=11.16,795,18496,1,1,4.540114632328961,0.0
749,A=0.5|t=11.4,3181,73984,1,1,4.539661025961165,0.0
750,A=0.5|t=11.5,3183,73984,1,1,4.538754240864758,0.0
751,A=0.5|t=11.6,199,4624,1,1,4.53830106195703,0.0
752,A=0.5|t=12.0,399,9248,1,1,4.534680746278333,0.0
753,A=0.5|t=12.1,47,1088,1,1,4.532873989572702,0.0
754,A=0.5|t=12.11,1599,36992,1,1,4.531971459020347,0.0
755,A=0.5|t=12.12,1601,36992,1,1,4.530168089984421,0.0
756,A=0.5|t=12.13,801,18496,1,1,4.529267250091968,0.0
757,A=0.5|t=12.16,401,9248,1,1,4.5274672560457585,0.0
758,A=0.5|t=12.4,1605,36992,1,1,4.526568100491014,0.0
759,A=0.5|t=12.5,1607,36992,1,1,4.524771468825585,0.0
760,A=0.5|t=12.6,201,4624,1,1,4.52387399132175,0.0
761,A=0.5|t=13.0,805,18496,1,1,4.5220807094987,0.0
762,A=0.5|t=13.1,1611,36992,1,1,4.52118490379411,0.0
763,A=0.5|t=13.11,3223,73984,1,1,4.520737209441133,0.0
764,A=0.5|t=13.12,3225,73984,1,1,4.5198422373027,0.0
765,A=0.5|t=13.13,1613,36992,1,1,4.519394959345036,0.0
766,A=0.5|t=13.16,807,18496,1,1,4.518500819222899,0.0
767,A=0.5|t=13.4,3229,73984,1,1,4.518053956886698,0.0
768,A=0.5|t=13.5,3231,73984,1,1,4.517160647235315,0.0
769,A=0.5|t=13.6,101,2312,1,1,4.5167141997488836,0.0
770,A=0.5|t=16.0,405,9248,1,1,4.513147584728692,0.0
771,A=0.5|t=16.1,811,18496,1,1,4.511367578283406,0.0
772,A=0.5|t=16.11,1623,36992,1,1,4.510478397952707,0.0
773,A=0.5|t=16.12,1625,36992,1,1,4.5087016796974995,0.0
774,A=0.5|t=16.13,813,18496,1,1,4.507814140425651,0.0
775,A=0.5|t=16.16,407,9248,1,1,4.506040698234432,0.0
776,A=0.5|t=16.4,1629,36992,1,1,4.505154793975161,0.0
777,A=0.5|t=16.5,1631,36992,1,1,4.503384615788795,0.0
778,A=0.5|t=16.6,3,68,1,1,4.502500340529183,0.0
779,A=0.5|t=4.0,817,18496,1,1,4.500733414354995,0.0
780,A=0.5|t=4.1,1635,36992,1,1,4.499850762115234,0.0
781,A=0.5|t=4.11,3271,73984,1,1,4.499409638417901,0.0
782,A=0.5|t=4.12,3273,73984,1,1,4.4985277954559155,0.0
783,A=0.5|t=4.13,1637,36992,1,1,4.4980870760265255,0.0
784,A=0.5|t=4.16,819,18496,1,1,4.49720604085967,0.0
785,A=0.5|t=4.4,3277,73984,1,1,4.496765724957919,0.0
786,A=0.5|t=4.5,3279,73984,1,1,4.495885496107618,0.0
787,A=0.5|t=4.6,205,4624,1,1,4.495445582995233,0.0
788,A=0.5|t=5.0,411,9248,1,1,4.491931098818996,0.0
789,A=0.5|t=5.1,823,18496,1,1,4.490177062079053,0.0
790,A=0.5|t=5.11,1647,36992,1,1,4.489300842774324,0.0
