dataset,quantile,quantile_probability,score_min,score_max,margin,conditional_cdf,mean_margin,failure_probability
n4q29d43,4,0.20007720979629084,0.14331422361571861,0.29057838161073052,-1,0.0064890920523882735,4.4151266138242677,0.0064890920523882735
n4q29d43,4,0.20007720979629084,0.14331422361571861,0.29057838161073052,1,0.023660272485631368,4.4151266138242677,0.0064890920523882735
n4q29d43,4,0.20007720979629084,0.14331422361571861,0.29057838161073052,2,0.086133442654166989,4.4151266138242677,0.0064890920523882735
n4q29d43,4,0.20007720979629084,0.14331422361571861,0.29057838161073052,3,0.20587415503174611,4.4151266138242677,0.0064890920523882735
n4q29d43,4,0.20007720979629084,0.14331422361571861,0.29057838161073052,4,0.51963306818921162,4.4151266138242677,0.0064890920523882735
n4q29d43,4,0.20007720979629084,0.14331422361571861,0.29057838161073052,5,0.77235006552995988,4.4151266138242677,0.0064890920523882735
n4q29d43,4,0.20007720979629084,0.14331422361571861,0.29057838161073052,6,0.96415019504619703,4.4151266138242677,0.0064890920523882735
n4q29d43,4,0.20007720979629084,0.14331422361571861,0.29057838161073052,7,0.99864347115315799,4.4151266138242677,0.0064890920523882735
n4q29d43,4,0.20007720979629084,0.14331422361571861,0.29057838161073052,8,1,4.4151266138242677,0.0064890920523882735
n4q29d43,5,0.2000010019983165,0.29058043203287603,0.94046434003944224,-5,1.2692116874782863e-06,4.403851673914037,0.0065049019826448904
n4q29d43,5,0.2000010019983165,0.29058043203287603,0.94046434003944224,-4,2.3997443176111461e-05,4.403851673914037,0.0065049019826448904
n4q29d43,5,0.2000010019983165,0.29058043203287603,0.94046434003944224,-3,0.00019491334233978481,4.403851673914037,0.0065049019826448904
n4q29d43,5,0.2000010019983165,0.29058043203287603,0.94046434003944224,-2,0.0012473082544125636,4.403851673914037,0.0065049019826448904
n4q29d43,5,0.2000010019983165,0.29058043203287603,0.94046434003944224,-1,0.0065049019826448904,4.403851673914037,0.0065049019826448904
n4q29d43,5,0.2000010019983165,0.29058043203287603,0.94046434003944224,1,0.024378953046347733,4.403851673914037,0.0065049019826448904
